,,,,,,,,,,
,,,,,,,,,,
"4. Población censada por sexo y razón hombre-mujer, según grupos de edad quinquenal y comuna.",,,,,,,,,,
Código región,Región,Código provincia,Provincia,Código comuna,Comuna,Grupos de edad,Población censada,Hombres,Mujeres,Razón hombre-mujer
9,La Araucanía,92,Malleco,9209,Renaico,70 a 74,445,220,225,"97,8"
9,La Araucanía,92,Malleco,9209,Renaico,75 a 79,324,148,176,"84,1"
9,La Araucanía,92,Malleco,9209,Renaico,80 a 84,178,82,96,"85,4"
9,La Araucanía,92,Malleco,9209,Renaico,85 o más,154,57,97,"58,8"
9,La Araucanía,92,Malleco,9210,Traiguén,Total Comuna,18.873,8.971,9.902,"90,6"
9,La Araucanía,92,Malleco,9210,Traiguén,0 a 4,906,470,436,"107,8"
9,La Araucanía,92,Malleco,9210,Traiguén,5 a 9,1.233,641,592,"108,3"
9,La Araucanía,92,Malleco,9210,Traiguén,10 a 14,1.321,679,642,"105,8"
9,La Araucanía,92,Malleco,9210,Traiguén,15 a 19,1.231,623,608,"102,5"
9,La Araucanía,92,Malleco,9210,Traiguén,20 a 24,1.100,542,558,"97,1"
9,La Araucanía,92,Malleco,9210,Traiguén,25 a 29,1.141,552,589,"93,7"
9,La Araucanía,92,Malleco,9210,Traiguén,30 a 34,1.222,555,667,"83,2"
9,La Araucanía,92,Malleco,9210,Traiguén,35 a 39,1.113,488,625,"78,1"
9,La Araucanía,92,Malleco,9210,Traiguén,40 a 44,1.151,540,611,"88,4"
9,La Araucanía,92,Malleco,9210,Traiguén,45 a 49,1.075,465,610,"76,2"
9,La Araucanía,92,Malleco,9210,Traiguén,50 a 54,1.142,543,599,"90,7"
9,La Araucanía,92,Malleco,9210,Traiguén,55 a 59,1.360,631,729,"86,6"
9,La Araucanía,92,Malleco,9210,Traiguén,60 a 64,1.370,667,703,"94,9"
9,La Araucanía,92,Malleco,9210,Traiguén,65 a 69,1.086,522,564,"92,6"
9,La Araucanía,92,Malleco,9210,Traiguén,70 a 74,861,391,470,"83,2"
9,La Araucanía,92,Malleco,9210,Traiguén,75 a 79,643,300,343,"87,5"
9,La Araucanía,92,Malleco,9210,Traiguén,80 a 84,496,201,295,"68,1"
9,La Araucanía,92,Malleco,9210,Traiguén,85 o más,422,161,261,"61,7"
9,La Araucanía,92,Malleco,9211,Victoria,Total Comuna,34.464,16.600,17.864,"92,9"
9,La Araucanía,92,Malleco,9211,Victoria,0 a 4,1.665,842,823,"102,3"
9,La Araucanía,92,Malleco,9211,Victoria,5 a 9,2.245,1.179,1.066,"110,6"
9,La Araucanía,92,Malleco,9211,Victoria,10 a 14,2.308,1.183,1.125,"105,2"
9,La Araucanía,92,Malleco,9211,Victoria,15 a 19,2.227,1.181,1.046,"112,9"
9,La Araucanía,92,Malleco,9211,Victoria,20 a 24,2.054,1.049,1.005,"104,4"
9,La Araucanía,92,Malleco,9211,Victoria,25 a 29,2.218,1.087,1.131,"96,1"
9,La Araucanía,92,Malleco,9211,Victoria,30 a 34,2.461,1.198,1.263,"94,9"
9,La Araucanía,92,Malleco,9211,Victoria,35 a 39,2.348,1.097,1.251,"87,7"
9,La Araucanía,92,Malleco,9211,Victoria,40 a 44,2.098,982,1.116,"88,0"
9,La Araucanía,92,Malleco,9211,Victoria,45 a 49,2.080,985,1.095,"90,0"
9,La Araucanía,92,Malleco,9211,Victoria,50 a 54,2.207,1.049,1.158,"90,6"
9,La Araucanía,92,Malleco,9211,Victoria,55 a 59,2.451,1.133,1.318,"86,0"
9,La Araucanía,92,Malleco,9211,Victoria,60 a 64,2.243,1.038,1.205,"86,1"
9,La Araucanía,92,Malleco,9211,Victoria,65 a 69,1.831,895,936,"95,6"
9,La Araucanía,92,Malleco,9211,Victoria,70 a 74,1.492,679,813,"83,5"
9,La Araucanía,92,Malleco,9211,Victoria,75 a 79,1.140,496,644,"77,0"
9,La Araucanía,92,Malleco,9211,Victoria,80 a 84,734,300,434,"69,1"
9,La Araucanía,92,Malleco,9211,Victoria,85 o más,662,227,435,"52,2"
14,Los Ríos,141,Valdivia,14101,Valdivia,Total Comuna,170.043,81.660,88.383,"92,4"
14,Los Ríos,141,Valdivia,14101,Valdivia,0 a 4,6.974,3.546,3.428,"103,4"
14,Los Ríos,141,Valdivia,14101,Valdivia,5 a 9,9.651,4.883,4.768,"102,4"
14,Los Ríos,141,Valdivia,14101,Valdivia,10 a 14,10.852,5.545,5.307,"104,5"
14,Los Ríos,141,Valdivia,14101,Valdivia,15 a 19,11.760,5.890,5.870,"100,3"
14,Los Ríos,141,Valdivia,14101,Valdivia,20 a 24,13.920,6.869,7.051,"97,4"
14,Los Ríos,141,Valdivia,14101,Valdivia,25 a 29,13.293,6.810,6.483,"105,0"
14,Los Ríos,141,Valdivia,14101,Valdivia,30 a 34,13.994,7.014,6.980,"100,5"
14,Los Ríos,141,Valdivia,14101,Valdivia,35 a 39,12.617,6.150,6.467,"95,1"
14,Los Ríos,141,Valdivia,14101,Valdivia,40 a 44,11.724,5.591,6.133,"91,2"
14,Los Ríos,141,Valdivia,14101,Valdivia,45 a 49,10.172,4.820,5.352,"90,1"
14,Los Ríos,141,Valdivia,14101,Valdivia,50 a 54,10.235,4.777,5.458,"87,5"
14,Los Ríos,141,Valdivia,14101,Valdivia,55 a 59,10.581,4.922,5.659,"87,0"
14,Los Ríos,141,Valdivia,14101,Valdivia,60 a 64,10.098,4.590,5.508,"83,3"
14,Los Ríos,141,Valdivia,14101,Valdivia,65 a 69,8.054,3.767,4.287,"87,9"
14,Los Ríos,141,Valdivia,14101,Valdivia,70 a 74,6.082,2.648,3.434,"77,1"
14,Los Ríos,141,Valdivia,14101,Valdivia,75 a 79,4.446,1.870,2.576,"72,6"
14,Los Ríos,141,Valdivia,14101,Valdivia,80 a 84,2.924,1.146,1.778,"64,5"
14,Los Ríos,141,Valdivia,14101,Valdivia,85 o más,2.666,822,1.844,"44,6"
14,Los Ríos,141,Valdivia,14102,Corral,Total Comuna,5.501,2.746,2.755,"99,7"
14,Los Ríos,141,Valdivia,14102,Corral,0 a 4,215,107,108,"99,1"
14,Los Ríos,141,Valdivia,14102,Corral,5 a 9,283,133,150,"88,7"
14,Los Ríos,141,Valdivia,14102,Corral,10 a 14,367,172,195,"88,2"
14,Los Ríos,141,Valdivia,14102,Corral,15 a 19,352,194,158,"122,8"
14,Los Ríos,141,Valdivia,14102,Corral,20 a 24,307,163,144,"113,2"
14,Los Ríos,141,Valdivia,14102,Corral,25 a 29,304,161,143,"112,6"
14,Los Ríos,141,Valdivia,14102,Corral,30 a 34,374,176,198,"88,9"
14,Los Ríos,141,Valdivia,14102,Corral,35 a 39,379,180,199,"90,5"
14,Los Ríos,141,Valdivia,14102,Corral,40 a 44,277,133,144,"92,4"
14,Los Ríos,141,Valdivia,14102,Corral,45 a 49,289,139,150,"92,7"
14,Los Ríos,141,Valdivia,14102,Corral,50 a 54,411,210,201,"104,5"
14,Los Ríos,141,Valdivia,14102,Corral,55 a 59,483,249,234,"106,4"
14,Los Ríos,141,Valdivia,14102,Corral,60 a 64,412,200,212,"94,3"
14,Los Ríos,141,Valdivia,14102,Corral,65 a 69,364,196,168,"116,7"
14,Los Ríos,141,Valdivia,14102,Corral,70 a 74,262,147,115,"127,8"
14,Los Ríos,141,Valdivia,14102,Corral,75 a 79,168,83,85,"97,6"
14,Los Ríos,141,Valdivia,14102,Corral,80 a 84,142,57,85,"67,1"
14,Los Ríos,141,Valdivia,14102,Corral,85 o más,112,46,66,"69,7"
14,Los Ríos,141,Valdivia,14103,Lanco,Total Comuna,16.876,8.133,8.743,"93,0"
14,Los Ríos,141,Valdivia,14103,Lanco,0 a 4,775,383,392,"97,7"
14,Los Ríos,141,Valdivia,14103,Lanco,5 a 9,1.080,550,530,"103,8"
14,Los Ríos,141,Valdivia,14103,Lanco,10 a 14,1.205,600,605,"99,2"
14,Los Ríos,141,Valdivia,14103,Lanco,15 a 19,1.154,626,528,"118,6"
14,Los Ríos,141,Valdivia,14103,Lanco,20 a 24,1.104,569,535,"106,4"
14,Los Ríos,141,Valdivia,14103,Lanco,25 a 29,1.119,542,577,"93,9"
14,Los Ríos,141,Valdivia,14103,Lanco,30 a 34,1.160,545,615,"88,6"
14,Los Ríos,141,Valdivia,14103,Lanco,35 a 39,1.093,513,580,"88,4"
14,Los Ríos,141,Valdivia,14103,Lanco,40 a 44,1.059,479,580,"82,6"
14,Los Ríos,141,Valdivia,14103,Lanco,45 a 49,1.004,483,521,"92,7"
14,Los Ríos,141,Valdivia,14103,Lanco,50 a 54,1.086,518,568,"91,2"
14,Los Ríos,141,Valdivia,14103,Lanco,55 a 59,1.195,563,632,"89,1"
14,Los Ríos,141,Valdivia,14103,Lanco,60 a 64,1.119,521,598,"87,1"
14,Los Ríos,141,Valdivia,14103,Lanco,65 a 69,882,419,463,"90,5"
14,Los Ríos,141,Valdivia,14103,Lanco,70 a 74,679,334,345,"96,8"
14,Los Ríos,141,Valdivia,14103,Lanco,75 a 79,488,229,259,"88,4"
14,Los Ríos,141,Valdivia,14103,Lanco,80 a 84,347,135,212,"63,7"
14,Los Ríos,141,Valdivia,14103,Lanco,85 o más,327,124,203,"61,1"
14,Los Ríos,141,Valdivia,14104,Los Lagos,Total Comuna,21.431,10.596,10.835,"97,8"
14,Los Ríos,141,Valdivia,14104,Los Lagos,0 a 4,1.034,538,496,"108,5"
14,Los Ríos,141,Valdivia,14104,Los Lagos,5 a 9,1.288,633,655,"96,6"
14,Los Ríos,141,Valdivia,14104,Los Lagos,10 a 14,1.578,780,798,"97,7"
14,Los Ríos,141,Valdivia,14104,Los Lagos,15 a 19,1.473,792,681,"116,3"
14,Los Ríos,141,Valdivia,14104,Los Lagos,20 a 24,1.320,675,645,"104,7"
14,Los Ríos,141,Valdivia,14104,Los Lagos,25 a 29,1.354,676,678,"99,7"
14,Los Ríos,141,Valdivia,14104,Los Lagos,30 a 34,1.526,758,768,"98,7"
14,Los Ríos,141,Valdivia,14104,Los Lagos,35 a 39,1.526,711,815,"87,2"
14,Los Ríos,141,Valdivia,14104,Los Lagos,40 a 44,1.340,638,702,"90,9"
14,Los Ríos,141,Valdivia,14104,Los Lagos,45 a 49,1.310,664,646,"102,8"
14,Los Ríos,141,Valdivia,14104,Los Lagos,50 a 54,1.451,741,710,"104,4"
14,Los Ríos,141,Valdivia,14104,Los Lagos,55 a 59,1.433,685,748,"91,6"
14,Los Ríos,141,Valdivia,14104,Los Lagos,60 a 64,1.430,678,752,"90,2"
14,Los Ríos,141,Valdivia,14104,Los Lagos,65 a 69,1.140,600,540,"111,1"
14,Los Ríos,141,Valdivia,14104,Los Lagos,70 a 74,843,409,434,"94,2"
14,Los Ríos,141,Valdivia,14104,Los Lagos,75 a 79,631,318,313,"101,6"
14,Los Ríos,141,Valdivia,14104,Los Lagos,80 a 84,427,182,245,"74,3"
14,Los Ríos,141,Valdivia,14104,Los Lagos,85 o más,327,118,209,"56,5"
14,Los Ríos,141,Valdivia,14105,Máfil,Total Comuna,8.074,3.947,4.127,"95,6"
14,Los Ríos,141,Valdivia,14105,Máfil,0 a 4,378,187,191,"97,9"
14,Los Ríos,141,Valdivia,14105,Máfil,5 a 9,490,246,244,"100,8"
14,Los Ríos,141,Valdivia,14105,Máfil,10 a 14,573,287,286,"100,3"
14,Los Ríos,141,Valdivia,14105,Máfil,15 a 19,585,292,293,"99,7"
14,Los Ríos,141,Valdivia,14105,Máfil,20 a 24,504,236,268,"88,1"
14,Los Ríos,141,Valdivia,14105,Máfil,25 a 29,470,238,232,"102,6"
14,Los Ríos,141,Valdivia,14105,Máfil,30 a 34,656,325,331,"98,2"
14,Los Ríos,141,Valdivia,14105,Máfil,35 a 39,562,265,297,"89,2"
14,Los Ríos,141,Valdivia,14105,Máfil,40 a 44,490,243,247,"98,4"
14,Los Ríos,141,Valdivia,14105,Máfil,45 a 49,426,211,215,"98,1"
14,Los Ríos,141,Valdivia,14105,Máfil,50 a 54,488,244,244,"100,0"
14,Los Ríos,141,Valdivia,14105,Máfil,55 a 59,602,286,316,"90,5"
14,Los Ríos,141,Valdivia,14105,Máfil,60 a 64,531,252,279,"90,3"
14,Los Ríos,141,Valdivia,14105,Máfil,65 a 69,449,238,211,"112,8"
14,Los Ríos,141,Valdivia,14105,Máfil,70 a 74,328,158,170,"92,9"
14,Los Ríos,141,Valdivia,14105,Máfil,75 a 79,239,115,124,"92,7"
14,Los Ríos,141,Valdivia,14105,Máfil,80 a 84,173,76,97,"78,4"
14,Los Ríos,141,Valdivia,14105,Máfil,85 o más,130,48,82,"58,5"
14,Los Ríos,141,Valdivia,14106,Mariquina,Total Comuna,22.973,11.180,11.793,"94,8"
14,Los Ríos,141,Valdivia,14106,Mariquina,0 a 4,1.211,583,628,"92,8"
14,Los Ríos,141,Valdivia,14106,Mariquina,5 a 9,1.543,811,732,"110,8"
14,Los Ríos,141,Valdivia,14106,Mariquina,10 a 14,1.824,889,935,"95,1"
14,Los Ríos,141,Valdivia,14106,Mariquina,15 a 19,1.772,891,881,"101,1"
14,Los Ríos,141,Valdivia,14106,Mariquina,20 a 24,1.478,753,725,"103,9"
14,Los Ríos,141,Valdivia,14106,Mariquina,25 a 29,1.584,767,817,"93,9"
14,Los Ríos,141,Valdivia,14106,Mariquina,30 a 34,1.720,787,933,"84,4"
14,Los Ríos,141,Valdivia,14106,Mariquina,35 a 39,1.470,738,732,"100,8"
14,Los Ríos,141,Valdivia,14106,Mariquina,40 a 44,1.435,663,772,"85,9"
14,Los Ríos,141,Valdivia,14106,Mariquina,45 a 49,1.347,616,731,"84,3"
14,Los Ríos,141,Valdivia,14106,Mariquina,50 a 54,1.456,695,761,"91,3"
14,Los Ríos,141,Valdivia,14106,Mariquina,55 a 59,1.513,756,757,"99,9"
14,Los Ríos,141,Valdivia,14106,Mariquina,60 a 64,1.334,646,688,"93,9"
14,Los Ríos,141,Valdivia,14106,Mariquina,65 a 69,1.082,546,536,"101,9"
14,Los Ríos,141,Valdivia,14106,Mariquina,70 a 74,822,427,395,"108,1"
14,Los Ríos,141,Valdivia,14106,Mariquina,75 a 79,615,283,332,"85,2"
14,Los Ríos,141,Valdivia,14106,Mariquina,80 a 84,418,187,231,"81,0"
14,Los Ríos,141,Valdivia,14106,Mariquina,85 o más,349,142,207,"68,6"
14,Los Ríos,141,Valdivia,14107,Paillaco,Total Comuna,19.802,9.535,10.267,"92,9"
14,Los Ríos,141,Valdivia,14107,Paillaco,0 a 4,904,472,432,"109,3"
14,Los Ríos,141,Valdivia,14107,Paillaco,5 a 9,1.162,596,566,"105,3"
14,Los Ríos,141,Valdivia,14107,Paillaco,10 a 14,1.415,723,692,"104,5"
14,Los Ríos,141,Valdivia,14107,Paillaco,15 a 19,1.382,714,668,"106,9"
14,Los Ríos,141,Valdivia,14107,Paillaco,20 a 24,1.230,605,625,"96,8"
14,Los Ríos,141,Valdivia,14107,Paillaco,25 a 29,1.224,574,650,"88,3"
14,Los Ríos,141,Valdivia,14107,Paillaco,30 a 34,1.355,638,717,"89,0"
14,Los Ríos,141,Valdivia,14107,Paillaco,35 a 39,1.263,596,667,"89,4"
14,Los Ríos,141,Valdivia,14107,Paillaco,40 a 44,1.183,554,629,"88,1"
14,Los Ríos,141,Valdivia,14107,Paillaco,45 a 49,1.178,578,600,"96,3"
14,Los Ríos,141,Valdivia,14107,Paillaco,50 a 54,1.275,596,679,"87,8"
14,Los Ríos,141,Valdivia,14107,Paillaco,55 a 59,1.466,713,753,"94,7"
14,Los Ríos,141,Valdivia,14107,Paillaco,60 a 64,1.315,624,691,"90,3"
14,Los Ríos,141,Valdivia,14107,Paillaco,65 a 69,1.124,526,598,"88,0"
14,Los Ríos,141,Valdivia,14107,Paillaco,70 a 74,885,411,474,"86,7"
14,Los Ríos,141,Valdivia,14107,Paillaco,75 a 79,640,282,358,"78,8"
14,Los Ríos,141,Valdivia,14107,Paillaco,80 a 84,419,182,237,"76,8"
14,Los Ríos,141,Valdivia,14107,Paillaco,85 o más,382,151,231,"65,4"
14,Los Ríos,141,Valdivia,14108,Panguipulli,Total Comuna,35.098,17.044,18.054,"94,4"
14,Los Ríos,141,Valdivia,14108,Panguipulli,0 a 4,1.719,867,852,"101,8"
14,Los Ríos,141,Valdivia,14108,Panguipulli,5 a 9,2.247,1.174,1.073,"109,4"
14,Los Ríos,141,Valdivia,14108,Panguipulli,10 a 14,2.566,1.283,1.283,"100,0"
14,Los Ríos,141,Valdivia,14108,Panguipulli,15 a 19,2.320,1.170,1.150,"101,7"
14,Los Ríos,141,Valdivia,14108,Panguipulli,20 a 24,1.918,964,954,"101,0"
14,Los Ríos,141,Valdivia,14108,Panguipulli,25 a 29,2.141,1.032,1.109,"93,1"
14,Los Ríos,141,Valdivia,14108,Panguipulli,30 a 34,2.584,1.200,1.384,"86,7"
14,Los Ríos,141,Valdivia,14108,Panguipulli,35 a 39,2.508,1.188,1.320,"90,0"
14,Los Ríos,141,Valdivia,14108,Panguipulli,40 a 44,2.325,1.076,1.249,"86,1"
14,Los Ríos,141,Valdivia,14108,Panguipulli,45 a 49,2.207,1.086,1.121,"96,9"
14,Los Ríos,141,Valdivia,14108,Panguipulli,50 a 54,2.383,1.171,1.212,"96,6"
14,Los Ríos,141,Valdivia,14108,Panguipulli,55 a 59,2.482,1.218,1.264,"96,4"
14,Los Ríos,141,Valdivia,14108,Panguipulli,60 a 64,2.221,1.075,1.146,"93,8"
14,Los Ríos,141,Valdivia,14108,Panguipulli,65 a 69,1.840,872,968,"90,1"
14,Los Ríos,141,Valdivia,14108,Panguipulli,70 a 74,1.393,651,742,"87,7"
14,Los Ríos,141,Valdivia,14108,Panguipulli,75 a 79,999,471,528,"89,2"
14,Los Ríos,141,Valdivia,14108,Panguipulli,80 a 84,662,300,362,"82,9"
14,Los Ríos,141,Valdivia,14108,Panguipulli,85 o más,583,246,337,"73,0"
14,Los Ríos,142,Ranco,14201,La Unión,Total Comuna,38.907,18.865,20.042,"94,1"
14,Los Ríos,142,Ranco,14201,La Unión,0 a 4,1.640,813,827,"98,3"
14,Los Ríos,142,Ranco,14201,La Unión,5 a 9,2.389,1.218,1.171,"104,0"
14,Los Ríos,142,Ranco,14201,La Unión,10 a 14,2.689,1.377,1.312,"105,0"
14,Los Ríos,142,Ranco,14201,La Unión,15 a 19,2.674,1.401,1.273,"110,1"
14,Los Ríos,142,Ranco,14201,La Unión,20 a 24,2.266,1.151,1.115,"103,2"
14,Los Ríos,142,Ranco,14201,La Unión,25 a 29,2.443,1.188,1.255,"94,7"
14,Los Ríos,142,Ranco,14201,La Unión,30 a 34,2.801,1.305,1.496,"87,2"
14,Los Ríos,142,Ranco,14201,La Unión,35 a 39,2.743,1.335,1.408,"94,8"
14,Los Ríos,142,Ranco,14201,La Unión,40 a 44,2.461,1.172,1.289,"90,9"
14,Los Ríos,142,Ranco,14201,La Unión,45 a 49,2.346,1.097,1.249,"87,8"
14,Los Ríos,142,Ranco,14201,La Unión,50 a 54,2.534,1.236,1.298,"95,2"
14,Los Ríos,142,Ranco,14201,La Unión,55 a 59,2.761,1.317,1.444,"91,2"
14,Los Ríos,142,Ranco,14201,La Unión,60 a 64,2.659,1.282,1.377,"93,1"
14,Los Ríos,142,Ranco,14201,La Unión,65 a 69,2.096,1.031,1.065,"96,8"
14,Los Ríos,142,Ranco,14201,La Unión,70 a 74,1.693,788,905,"87,1"
14,Los Ríos,142,Ranco,14201,La Unión,75 a 79,1.218,571,647,"88,3"
14,Los Ríos,142,Ranco,14201,La Unión,80 a 84,788,326,462,"70,6"
14,Los Ríos,142,Ranco,14201,La Unión,85 o más,706,257,449,"57,2"
14,Los Ríos,142,Ranco,14202,Futrono,Total Comuna,15.635,7.615,8.020,"95,0"
14,Los Ríos,142,Ranco,14202,Futrono,0 a 4,764,405,359,"112,8"
14,Los Ríos,142,Ranco,14202,Futrono,5 a 9,1.108,554,554,"100,0"
14,Los Ríos,142,Ranco,14202,Futrono,10 a 14,1.264,629,635,"99,1"
14,Los Ríos,142,Ranco,14202,Futrono,15 a 19,1.012,513,499,"102,8"
14,Los Ríos,142,Ranco,14202,Futrono,20 a 24,849,425,424,"100,2"
14,Los Ríos,142,Ranco,14202,Futrono,25 a 29,1.007,475,532,"89,3"
14,Los Ríos,142,Ranco,14202,Futrono,30 a 34,1.188,527,661,"79,7"
14,Los Ríos,142,Ranco,14202,Futrono,35 a 39,1.059,517,542,"95,4"
14,Los Ríos,142,Ranco,14202,Futrono,40 a 44,966,468,498,"94,0"
14,Los Ríos,142,Ranco,14202,Futrono,45 a 49,957,450,507,"88,8"
14,Los Ríos,142,Ranco,14202,Futrono,50 a 54,1.073,540,533,"101,3"
14,Los Ríos,142,Ranco,14202,Futrono,55 a 59,1.073,505,568,"88,9"
14,Los Ríos,142,Ranco,14202,Futrono,60 a 64,1.038,530,508,"104,3"
14,Los Ríos,142,Ranco,14202,Futrono,65 a 69,800,395,405,"97,5"
14,Los Ríos,142,Ranco,14202,Futrono,70 a 74,570,245,325,"75,4"
14,Los Ríos,142,Ranco,14202,Futrono,75 a 79,408,200,208,"96,2"
14,Los Ríos,142,Ranco,14202,Futrono,80 a 84,261,122,139,"87,8"
14,Los Ríos,142,Ranco,14202,Futrono,85 o más,238,115,123,"93,5"
14,Los Ríos,142,Ranco,14203,Lago Ranco,Total Comuna,10.527,5.181,5.346,"96,9"
14,Los Ríos,142,Ranco,14203,Lago Ranco,0 a 4,513,251,262,"95,8"
14,Los Ríos,142,Ranco,14203,Lago Ranco,5 a 9,673,320,353,"90,7"
14,Los Ríos,142,Ranco,14203,Lago Ranco,10 a 14,716,372,344,"108,1"
14,Los Ríos,142,Ranco,14203,Lago Ranco,15 a 19,672,351,321,"109,3"
14,Los Ríos,142,Ranco,14203,Lago Ranco,20 a 24,499,240,259,"92,7"
14,Los Ríos,142,Ranco,14203,Lago Ranco,25 a 29,595,294,301,"97,7"
14,Los Ríos,142,Ranco,14203,Lago Ranco,30 a 34,784,382,402,"95,0"
14,Los Ríos,142,Ranco,14203,Lago Ranco,35 a 39,644,303,341,"88,9"
14,Los Ríos,142,Ranco,14203,Lago Ranco,40 a 44,656,329,327,"100,6"
14,Los Ríos,142,Ranco,14203,Lago Ranco,45 a 49,679,330,349,"94,6"
14,Los Ríos,142,Ranco,14203,Lago Ranco,50 a 54,770,362,408,"88,7"
14,Los Ríos,142,Ranco,14203,Lago Ranco,55 a 59,786,393,393,"100,0"
14,Los Ríos,142,Ranco,14203,Lago Ranco,60 a 64,715,363,352,"103,1"
14,Los Ríos,142,Ranco,14203,Lago Ranco,65 a 69,612,315,297,"106,1"
14,Los Ríos,142,Ranco,14203,Lago Ranco,70 a 74,484,230,254,"90,6"
14,Los Ríos,142,Ranco,14203,Lago Ranco,75 a 79,327,170,157,"108,3"
14,Los Ríos,142,Ranco,14203,Lago Ranco,80 a 84,204,83,121,"68,6"
14,Los Ríos,142,Ranco,14203,Lago Ranco,85 o más,198,93,105,"88,6"
14,Los Ríos,142,Ranco,14204,Río Bueno,Total Comuna,33.363,16.232,17.131,"94,8"
14,Los Ríos,142,Ranco,14204,Río Bueno,0 a 4,1.430,735,695,"105,8"
14,Los Ríos,142,Ranco,14204,Río Bueno,5 a 9,1.916,973,943,"103,2"
14,Los Ríos,142,Ranco,14204,Río Bueno,10 a 14,2.276,1.187,1.089,"109,0"
14,Los Ríos,142,Ranco,14204,Río Bueno,15 a 19,2.080,1.034,1.046,"98,9"
14,Los Ríos,142,Ranco,14204,Río Bueno,20 a 24,1.938,967,971,"99,6"
14,Los Ríos,142,Ranco,14204,Río Bueno,25 a 29,2.172,1.093,1.079,"101,3"
14,Los Ríos,142,Ranco,14204,Río Bueno,30 a 34,2.447,1.187,1.260,"94,2"
14,Los Ríos,142,Ranco,14204,Río Bueno,35 a 39,2.122,1.024,1.098,"93,3"
14,Los Ríos,142,Ranco,14204,Río Bueno,40 a 44,1.933,921,1.012,"91,0"
14,Los Ríos,142,Ranco,14204,Río Bueno,45 a 49,2.064,990,1.074,"92,2"
14,Los Ríos,142,Ranco,14204,Río Bueno,50 a 54,2.325,1.108,1.217,"91,0"
14,Los Ríos,142,Ranco,14204,Río Bueno,55 a 59,2.433,1.202,1.231,"97,6"
14,Los Ríos,142,Ranco,14204,Río Bueno,60 a 64,2.386,1.174,1.212,"96,9"
14,Los Ríos,142,Ranco,14204,Río Bueno,65 a 69,1.930,944,986,"95,7"
14,Los Ríos,142,Ranco,14204,Río Bueno,70 a 74,1.446,677,769,"88,0"
14,Los Ríos,142,Ranco,14204,Río Bueno,75 a 79,1.082,482,600,"80,3"
14,Los Ríos,142,Ranco,14204,Río Bueno,80 a 84,717,316,401,"78,8"
14,Los Ríos,142,Ranco,14204,Río Bueno,85 o más,666,218,448,"48,7"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,Total Comuna,277.040,136.544,140.496,"97,2"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,0 a 4,13.505,6.861,6.644,"103,3"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,5 a 9,18.164,9.282,8.882,"104,5"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,10 a 14,19.591,9.892,9.699,"102,0"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,15 a 19,19.864,10.285,9.579,"107,4"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,20 a 24,20.313,10.291,10.022,"102,7"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,25 a 29,22.316,11.466,10.850,"105,7"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,30 a 34,25.201,12.668,12.533,"101,1"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,35 a 39,22.322,11.085,11.237,"98,6"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,40 a 44,20.626,10.168,10.458,"97,2"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,45 a 49,18.284,8.936,9.348,"95,6"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,50 a 54,18.173,8.782,9.391,"93,5"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,55 a 59,16.300,7.765,8.535,"91,0"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,60 a 64,13.830,6.504,7.326,"88,8"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,65 a 69,10.270,4.879,5.391,"90,5"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,70 a 74,7.155,3.241,3.914,"82,8"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,75 a 79,5.083,2.187,2.896,"75,5"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,80 a 84,3.269,1.338,1.931,"69,3"
10,Los Lagos,101,Llanquihue,10101,Puerto Montt,85 o más,2.774,914,1.860,"49,1"
10,Los Lagos,101,Llanquihue,10102,Calbuco,Total Comuna,36.474,18.374,18.100,"101,5"
10,Los Lagos,101,Llanquihue,10102,Calbuco,0 a 4,1.754,875,879,"99,5"
10,Los Lagos,101,Llanquihue,10102,Calbuco,5 a 9,2.195,1.142,1.053,"108,5"
10,Los Lagos,101,Llanquihue,10102,Calbuco,10 a 14,2.479,1.304,1.175,"111,0"
10,Los Lagos,101,Llanquihue,10102,Calbuco,15 a 19,2.544,1.329,1.215,"109,4"
10,Los Lagos,101,Llanquihue,10102,Calbuco,20 a 24,2.324,1.226,1.098,"111,7"
10,Los Lagos,101,Llanquihue,10102,Calbuco,25 a 29,2.480,1.253,1.227,"102,1"
10,Los Lagos,101,Llanquihue,10102,Calbuco,30 a 34,2.767,1.369,1.398,"97,9"
10,Los Lagos,101,Llanquihue,10102,Calbuco,35 a 39,2.493,1.249,1.244,"100,4"
